id,name,start,end,reason
10,Pardubice hl.n. - Přelouč,20121013064500,20121013093000,následky srážky vlaku s osobou
330,Hodonín - Hodonín,20121013183000,20121013203000,následky srážky vlaku s osobou
273,Senice na H. - Drahanovice,20121013215600,20121014010000,následky srážky vlaku s osobou
10,Přelouč - Pardubice hl.n.,20121016212000,20121016230000,následky srážky vlaku s osobou
130,Oldřichov u Duch. - Bílina,20121017164500,20121017190000,následky srážky vlaku s osobou
244,Moravské Bránice - Hrušovany n.Jev.,20121018140300,20121018170000,následky srážky vlaku s osobou
280,Hranice na M. - Vsetín,20121018183000,20121018223000,následky srážky vlaku s osobou
270,Hranice na M. - Vsetín,20121018183000,20121018223000,následky srážky vlaku s osobou
10,Hranice na M. - Vsetín,20121018183000,20121018223000,následky srážky vlaku s osobou
80,Doksy - Jestřebí,20121019144000,20121019172000,následky srážky vlaku s osobou
10,Zámrsk - Choceň,20121019153300,20121019180000,následky srážky vlaku s osobou
231,Nymburk hl.n. - Poděbrady,20121019180500,20121020000100,následky srážky vlaku s osobou
320,Karviná hl.n. - Louky n.Olší,20121023121000,20121023150000,následky srážky vlaku s osobou
80,Bakov n.Jiz. - Č.Lípa hl.n.,20121024195000,20121024215500,následky srážky vlaku s osobou
190,Plzeň hl.n. - Plzeň-Koterov,20121026181700,20121026201700,následky srážky vlaku s osobou
183,Plzeň hl.n. - Plzeň-Koterov,20121026181700,20121026201700,následky srážky vlaku s osobou
180,Plzeň hl.n. - Plzeň-Koterov,20121026181700,20121026201700,následky srážky vlaku s osobou
160,Plzeň hl.n. - Plzeň-Koterov,20121026181700,20121026201700,následky srážky vlaku s osobou
170,Plzeň hl.n. - Plzeň-Koterov,20121026181700,20121026201700,následky srážky vlaku s osobou
10,Č.Třebová - Praha hl.n.,20121027054000,20121027090000,následky srážky vlaku s osobou
260,Č.Třebová - Praha hl.n.,20121027054000,20121027090000,následky srážky vlaku s osobou
10,Moravany - Uhersko,20121028021500,20121028063000,následky srážky vlaku s osobou
322,Hnojník - Č.Těšín,20121028203500,20121028225000,následky srážky vlaku s osobou
130,Bílina - Oldřichov u Duch.,20121029064000,20121029105000,následky srážky vlaku s osobou
221,Praha-Hostivař - Praha-Vršovice,20121031222000,20121101013000,překážka na trati
260,Rájec-Jestřebí - Blansko,20121101023300,20121101033000,překážka na trati
323,Kunčice p.Ondř. - Frýdlant n.Ostr.,20121101171300,20121101203000,následky srážky vlaku s osobou
224,Tábor - Chýnov,20121102053000,20121102083000,následky srážky vlaku s osobou
221,Praha-Vršovice - Praha-Hostivař,20121102190400,20121102213000,následky srážky vlaku s osobou
221,Praha-Hostivař - Praha-Vršovice,20121103172500,20121103200000,následky srážky vlaku s osobou
330,Moravský Písek - Nedakonice,20121104191700,20121104223000,následky srážky vlaku s osobou
210,Davle - Jílové u Prahy,20121106174400,20121106200000,následky srážky vlaku s osobou
330,Hodonín - Lužice,20121109084000,20121109104000,následky srážky vlaku s osobou
20,Hr.Králové-Sl.Př. - Hradec Králové hl.n.,20121109215700,20121110004500,následky srážky vlaku s osobou
300,Brno hl.n. - Sokolnice-Telnice,20121113043000,20121113061500,ostatní
321,Ostrava-Bartovice - Havířov,20121114221000,20121114235900,následky srážky vlaku s osobou
170,Chrást u Plzně - Plzeň hl.n.,20121115174500,20121115200000,následky srážky vlaku s osobou
200,Březnice - Tochovice,20121115195400,20121115221500,následky srážky vlaku s osobou
10,Kostěnice - Pardubice hl.n.,20121115221500,20121116010000,následky srážky vlaku s osobou
184,Tachov - St.Sedliště,20121122161100,20121122190000,následky srážky vlaku s osobou
11,Úvaly - Č.Brod,20121123141000,20121123181500,následky srážky vlaku s osobou
10,Pardubice hl.n. - Přelouč,20121123170700,20121123184500,následky srážky vlaku s osobou
10,Pardubice hl.n. - Přelouč,20121123170000,20121123200000,následky srážky vlaku s osobou
321,Ostrava-Bartovice - Havířov,20121123172100,20121123213000,následky srážky vlaku s osobou
320,Bystřice (Bystrzyca) - Třinec (Trzyniec),20121124035700,20121124063000,následky srážky vlaku s osobou
0,,20121126141300,20121126170000,následky srážky vlaku s osobou
10,Ústí n.Orl. - Dlouhá Třebová,20121126140000,20121126180000,následky srážky vlaku s osobou
11,Praha-Libeň - Praha-Běchovice,20121127143500,20121127153500,následky srážky vlaku s osobou
90,Prackovice n.L. - Ústí n.L.hl.n.os.n.,20121128102500,20121128122500,následky srážky vlaku s osobou
10,Pardubice hl.n. - Kostěnice,20121128164000,20121128193000,následky srážky vlaku s osobou
183,Klatovy - Švihov u Klatov,20121129172000,20121129192500,následky srážky vlaku s osobou
320,Třinec (Trzyniec) - Bystřice (Bystrzyca),20121202214000,20121203005000,následky srážky vlaku s osobou
250,Brno-Královo Pole - Kuřim,20121203114000,20121203153000,následky srážky vlaku s osobou
323,Frýdek-Místek - Lískovec u Frýd.,20121204070200,20121204110000,následky srážky vlaku s osobou
90,Povrly - Děčín hl.n.,20121205011000,20121205055000,následky srážky vlaku s osobou
290,Libina - Šumperk,20121205181500,20121205213000,následky srážky vlaku s osobou
270,Ostrava hl.n. - Bohumín,20121205233000,20121206013000,následky srážky vlaku s osobou
26,Hronov - Náchod,20121206170000,20121206200000,následky srážky vlaku s osobou
11,Kolín - Velim,20121210110300,20121210125000,následky srážky vlaku s osobou
122,Pha-Smích.Na Knížecí - Praha-Zličín,20121212182300,20121212210000,následky srážky vlaku s osobou
171,Praha-Smíchov - Praha-Radotín,20121213055000,20121213075000,následky srážky vlaku s osobou
221,Benešov u Prahy - Čerčany,20121214130700,20121214160000,následky srážky vlaku s osobou
260,Adamov - Blansko,20121218062500,20121218083000,následky srážky vlaku s osobou
194,Č.Krumlov - Kájov,20121218150200,20121218190000,následky srážky vlaku s osobou
30,Železný Brod - Malá Skála,20121218225500,20121219015500,následky srážky vlaku s osobou
10,Pardubice hl.n. - Kostěnice,20121221173500,20121221203000,následky srážky vlaku s osobou
331,Otrokovice - Zlín stř.,20121222074000,20121222100000,následky srážky vlaku s osobou
270,Otrokovice - Zlín stř.,20121222074000,20121222100000,následky srážky vlaku s osobou
244,Moravské Bránice - Bohutice,20121223221400,20121224001400,následky srážky vlaku s osobou
250,Modřice - Brno-H.Heršpice,20121224134000,20121224160000,následky srážky vlaku s osobou
231,Praha-H.Počernice - Mstětice,20121227234500,20121227030000,následky srážky vlaku s osobou
270,Polanka n.O. - Ostrava-Svinov,20121227080800,20121227110000,následky srážky vlaku s osobou
321,Havířov - Albrechtice u Č.T.,20121228144400,20121228173000,následky srážky vlaku s osobou
185,Sušice - Hrádek u Suš.,20121231043600,20121231073600,následky srážky vlaku s osobou
142,Pernink - Johanngeorgenstadt,20121231071700,20121231111700,překážka na trati
111,Kralupy n.Vlt. - Velvary,20130101145900,20130101183000,následky srážky vlaku s osobou
244,Moravské Bránice - Ivančice,20130102213000,20130102234500,následky srážky vlaku s osobou
300,Brno hl.n. - Brno-Chrlice,20130104071000,20130104100000,následky srážky vlaku s osobou
140,Karlovy Vary - Chodov,20130104110000,20130104131200,následky srážky vlaku s osobou
200,Příbram - Milín,20130104175500,20130104205000,následky srážky vlaku s osobou
220,Veselí n.Luž. - Soběslav,20130105181500,20130105200000,překážka na trati
270,Olomouc hl.n. - Přerov,20130109142700,20130109162700,ostatní
320,Dětmarovice - Karviná hl.n.,20130109175500,20130109213000,následky srážky vlaku s osobou
171,Řevnice - Praha-Radotín,20130110150000,20130110173000,následky srážky vlaku s osobou
330,Otrokovice - Napajedla,20130111054500,20130111100000,následky srážky vlaku s osobou
20,Převýšov - Chlumec n.C.,20130112102500,20130112133000,následky srážky vlaku s osobou
170,Plzeň hl.n. - Chrást u Plzně,20130116153400,20130116193000,následky srážky vlaku s osobou
220,Tábor - Planá n.Luž.,20130116190000,20130116223000,následky srážky vlaku s osobou
91,Praha-Bubeneč - Roztoky u Prahy,20130119195000,20130119215900,následky srážky vlaku s osobou
320,Louky n.Olší - Karviná hl.n.,20130121115500,20130121150000,následky srážky vlaku s osobou
320,Třinec (Trzyniec) - Bystřice (Bystrzyca),20130121123500,20130121160000,následky srážky vlaku s osobou
18,Choceň - Vys.Mýto m.,20130124191500,20130124233000,následky srážky vlaku s osobou
260,Rájec-Jestřebí - Letovice,20130125183100,20130125203100,následky srážky vlaku s osobou
331,Lípa nad Dřevnicí - Otrokovice,20130127194800,20130127220000,následky srážky vlaku s osobou
260,Rájec-Jestřebí - Skalice n.Svit.,20130128181500,20130128204500,následky srážky vlaku s osobou
20,Praskačka - Hradec Králové hl.n.,20130130150000,20130130180000,následky srážky vlaku s osobou
11,Úvaly - Č.Brod,20130130183500,20130130223000,následky srážky vlaku s osobou
20,Újezd u Choc. - Újezd u Choc.,20130201141300,20130201171500,následky srážky vlaku s osobou
18,Újezd u Choc. - Újezd u Choc.,20130201141300,20130201171500,následky srážky vlaku s osobou
10,Újezd u Choc. - Újezd u Choc.,20130201141300,20130201171500,následky srážky vlaku s osobou
300,Brno hl.n. - Přerov,20130201203500,20130201223500,následky srážky vlaku s osobou
270,Brno hl.n. - Přerov,20130201203500,20130201223500,následky srážky vlaku s osobou
70,Mladá Boleslav hl.n. - Bakov n.Jiz.,20130201212600,20130201232600,následky srážky vlaku s osobou
120,Unhošť - Kladno,20130201221000,20130201235000,překážka na trati
260,Rájec-Jestřebí - Adamov,20130204023800,20130204050000,následky srážky vlaku s osobou
171,Praha hl.n. - Beroun,20130204073000,20130204123000,následky srážky vlaku s osobou
170,Praha hl.n. - Beroun,20130204073000,20130204123000,následky srážky vlaku s osobou
180,Praha hl.n. - Beroun,20130204073000,20130204123000,následky srážky vlaku s osobou
72,Lysá n.L. - Ústí n.L.západ,20130204093000,20130204133000,následky srážky vlaku s osobou
231,Lysá n.L. - Ústí n.L.západ,20130204093000,20130204133000,následky srážky vlaku s osobou
11,Velim - Kolín,20130204130500,20130204160500,následky srážky vlaku s osobou
330,Otrokovice - Tlumačov,20130204173000,20130204211500,následky srážky vlaku s osobou
320,Návsí (Nawsie) - Mosty u Jabl.,20130205170000,20130205200000,následky srážky vlaku s osobou
11,Praha hl.n. - Kolín,20130205181500,20130205211500,následky srážky vlaku s osobou
10,Praha hl.n. - Kolín,20130205181500,20130205211500,následky srážky vlaku s osobou
260,Praha hl.n. - Kolín,20130205181500,20130205211500,následky srážky vlaku s osobou
231,Čelákovice - Lysá n.L.,20130207152900,20130207191500,následky srážky vlaku s osobou
73,Ústí n.L.-Střekov - V.Březno,20130208065300,20130208090000,následky srážky vlaku s osobou
221,Praha-Vršovice - Praha-Hostivař,20130208151800,20130208180000,následky srážky vlaku s osobou
30,Železný Brod - Malá Skála,20130210230700,20130211020700,následky srážky vlaku s osobou
330,Otrokovice - Tlumačov,20130212223000,20130213003000,následky srážky vlaku s osobou
86,Zákupy - Č.Lípa hl.n.,20130213000500,20130213020500,následky srážky vlaku s osobou
322,Frýdek-Místek - Dobrá u Frýd.-Míst.,20130217044000,20130217073000,následky srážky vlaku s osobou
324,Frýdlant n.Ostr. - Ostravice,20130217050100,20130217073000,následky srážky vlaku s osobou
97,Lovosice - Chotiměř,20130217113200,20130217153000,ostatní
240,Zastávka u Brna - Rapotice,20130217202000,20130217222000,následky srážky vlaku s osobou
32,Červený Kostelec - Červený Kostelec,20130220071000,20130220091000,následky srážky vlaku s osobou
130,Odb Chomutov m. - Kyjice,20130220205000,20130220230100,následky srážky vlaku s osobou
280,Jablůnka - Valašská Polanka,20130222095500,20130222123000,následky srážky vlaku s osobou
230,Vlkaneč - Golčův Jeníkov,20130224052700,20130224092700,následky srážky vlaku s osobou
230,Kutná Hora hl.n. - Čáslav,20130301222400,20130302002400,následky srážky vlaku s osobou
10,Ústí n.Orl. - Dlouhá Třebová,20130304134000,20130304170000,následky srážky vlaku s osobou
331,Zlín stř. - Zlín-Malenovice,20130304162900,20130304193000,následky srážky vlaku s osobou
183,Klatovy - Přeštice,20130306125400,20130306145400,následky srážky vlaku s osobou
300,Brno hl.n. - Brno-Chrlice,20130307174500,20130307210000,následky srážky vlaku s osobou
330,Tlumačov - Hulín,20130308093400,20130308114500,následky srážky vlaku s osobou
171,Karlštejn - Beroun,20130312202000,20130313003000,následky srážky vlaku s osobou
340,Brno hl.n. - Brno-Černovice,20130315114000,20130315140000,následky srážky vlaku s osobou
231,Praha-Vysočany - Praha Masarykovo n.,20130317192000,20130317221000,následky srážky vlaku s osobou
11,Praha-Vysočany - Praha Masarykovo n.,20130317192000,20130317221000,následky srážky vlaku s osobou
170,Valy u Mar.Láz. - Chodová Planá,20130319104200,20130319150000,následky srážky vlaku s osobou
323,Frýdek-Místek - Lískovec u Frýd.,20130320213000,20130320235900,následky srážky vlaku s osobou
300,Brno hl.n. - Brno-Chrlice,20130321054700,20130321090000,následky srážky vlaku s osobou
91,Kralupy n.Vlt. - Nelahozeves,20130324010500,20130324040500,následky srážky vlaku s osobou
270,Lukavice na M. - Moravičany,20130325221500,20130326030000,následky srážky vlaku s osobou
32,Červený Kostelec - Starkoč,20130327190000,20130327220000,následky srážky vlaku s osobou
317,Kravaře ve Sl. - Hlučín,20130329210800,20130330003000,následky srážky vlaku s osobou
210,Vrané n.Vlt. - Davle,20130402183200,20130402220000,následky srážky vlaku s osobou
70,Praha-Vysočany - Praha-Satalice,20130403195800,20130403230000,následky srážky vlaku s osobou
231,Praha-Vysočany - Praha-Satalice,20130403195800,20130403230000,následky srážky vlaku s osobou
230,Havlíčkův Brod - Kolín,20130404102700,20130404122700,následky srážky vlaku s osobou
250,Havlíčkův Brod - Kolín,20130404102700,20130404122700,následky srážky vlaku s osobou
321,Havířov - Ostrava-Bartovice,20130404200000,20130404233000,následky srážky vlaku s osobou
331,Zlín stř. - Lípa nad Dřevnicí,20130404204500,20130404234000,následky srážky vlaku s osobou
90,D.Beřkovice - Hněvice,20130407135500,20130407180000,následky srážky vlaku s osobou
260,Rájec-Jestřebí - Blansko,20130408055400,20130408090000,následky srážky vlaku s osobou
221,Praha-Vršovice - Praha-Hostivař,20130409112500,20130409132500,následky srážky vlaku s osobou
321,Ostrava-Svinov - Ostrava-Vítkovice,20130410072500,20130410104300,následky srážky vlaku s osobou
180,Plzeň hl.n. - Furth i Wald,20130410115000,20130410190000,následky srážky vlaku s osobou
170,Plzeň hl.n. - Furth i Wald,20130410115000,20130410190000,následky srážky vlaku s osobou
171,Plzeň hl.n. - Furth i Wald,20130410115000,20130410190000,následky srážky vlaku s osobou
31,Opatovice n.L. - Hradec Králové hl.n.,20130411075500,20130411101500,následky srážky vlaku s osobou
323,Baška - Frýdek-Místek,20130411203000,20130411225000,následky srážky vlaku s osobou
231,Lysá n.L. - Čelákovice,20130411211500,20130411235900,následky srážky vlaku s osobou
300,Kojetín - Němčice n.H.,20130411225500,20130412020000,následky srážky vlaku s osobou
11,Úvaly - Č.Brod,20130412085000,20130412105000,následky srážky vlaku s osobou
126,Bečov u Mostu - Břvany,20130412181100,20130412231100,následky srážky vlaku s osobou
270,Suchdol n.O. - Polom,20130413040000,20130413070000,následky srážky vlaku s osobou
221,Praha-Vršovice - Praha-Hostivař,20130413143200,20130413153000,následky srážky vlaku s osobou
221,Říčany - Strančice,20130414203500,20130414235900,následky srážky vlaku s osobou
250,Brno-Královo Pole - Brno-Židenice,20130415014800,20130415050000,následky srážky vlaku s osobou
250,Břeclav - Lanžhot,20130417210000,20130417230000,následky srážky vlaku s osobou
300,Kojetín - Chropyně,20130419220000,20130420013000,následky srážky vlaku s osobou
260,Letovice - Březová n.Svit.,20130420031000,20130420071000,následky srážky vlaku s osobou
262,Skalice n.Svit. - Boskovice,20130420053000,20130420071500,následky srážky vlaku s osobou
130,Teplice v Č. - Bohosudov,20130423110400,20130423120000,následky srážky vlaku s osobou
250,Lanžhot - Břeclav,20130424104500,20130424130000,následky srážky vlaku s osobou
91,Nelahozeves - Kralupy n.Vlt.,20130424195500,20130424215500,následky srážky vlaku s osobou
70,Praha-Vysočany - Praha-Satalice,20130425064300,20130425084300,následky srážky vlaku s osobou
231,Praha-Vysočany - Praha-Satalice,20130425064300,20130425084300,následky srážky vlaku s osobou
170,Plzeň hl.n. - Chrást u Plzně,20130426214500,20130427010000,následky srážky vlaku s osobou
273,Litovel př. - Senice na H.,20130428162000,20130428193000,následky srážky vlaku s osobou
331,Lípa nad Dřevnicí - Vizovice,20130429151800,20130429182000,následky srážky vlaku s osobou
90,Povrly - Děčín hl.n.,20130430094300,20130430114300,následky srážky vlaku s osobou
280,Jablůnka - Vsetín,20130501190000,20130501220000,následky srážky vlaku s osobou
10,Přelouč - Řečany n.L.,20130506102500,20130506140000,následky srážky vlaku s osobou
246,Břeclav - Boří les,20130508182400,20130508212400,následky srážky vlaku s osobou
10,Kolín - Záboří n.L.,20130509051000,20130509080000,následky srážky vlaku s osobou
260,Brno hl.n. - Adamov,20130509151300,20130509180000,následky srážky vlaku s osobou
260,Brno hl.n. - Adamov,20130509151800,20130509170000,následky srážky vlaku s osobou
11,Velim - Kolín,20130509191000,20130509220000,následky srážky vlaku s osobou
270,Štěpánov - Olomouc hl.n.,20130510224500,20130511040000,následky srážky vlaku s osobou
260,Rájec-Jestřebí - Blansko,20130513182500,20130513210000,následky srážky vlaku s osobou
170,Beroun - Zdice,20130515040600,20130515064500,následky srážky vlaku s osobou
221,Praha-Uhříněves - Říčany,20130515143000,20130515170000,následky srážky vlaku s osobou
11,Kolín - Velim,20130516223000,20130517020000,následky srážky vlaku s osobou
11,Kolín - Velim,20130516222800,20130517002800,následky srážky vlaku s osobou
270,Hoštejn - Lukavice na M.,20130517162800,20130517193000,následky srážky vlaku s osobou
41,Hněvčeves - Hořice v Podkrk.,20130518143000,20130518153000,překážka na trati
280,Jablůnka - Vsetín,20130520073000,20130520094500,následky srážky vlaku s osobou
321,Ostrava-Bartovice - Havířov,20130520185900,20130520205500,následky srážky vlaku s osobou
171,Karlštejn - Beroun,20130521214900,20130521235900,následky srážky vlaku s osobou
90,Povrly - Ústí n.L.hl.n.os.n.,20130523115500,20130523135500,následky srážky vlaku s osobou
275,Olomouc hl.n. - Olomouc-N.Ulice,20130524075000,20130524095000,následky srážky vlaku s osobou
70,Mladá Boleslav hl.n. - Mladá Boleslav-Debř,20130526095000,20130526105000,ostatní
283,H.Lideč - Valašské Klobouky,20130601131800,20130601161800,následky srážky vlaku s osobou
220,Č.Budějovice - Hluboká n.Vlt.-Zám.,20130603091000,20130603120000,následky srážky vlaku s osobou
19,Rudoltice v Č. - Lanškroun,20130606141800,20130606170000,následky srážky vlaku s osobou
270,Brodek u Přer. - Grygov,20130607201700,20130607231500,následky srážky vlaku s osobou
87,Litoměřice hor.n. - Žalhostice,20130607200000,20130607220000,následky srážky vlaku s osobou
320,Louky n.Olší - Č.Těšín,20130608190000,20130608210000,následky srážky vlaku s osobou
290,Olomouc hl.n. - Bohuňovice,20130610095000,20130610130000,následky srážky vlaku s osobou
130,Chomutov - Kyjice,20130610204500,20130610230000,následky srážky vlaku s osobou
10,Řečany n.L. - Přelouč,20130614001500,20130614033000,následky srážky vlaku s osobou
331,Otrokovice - Zlín stř.,20130614224900,20130615004400,následky srážky vlaku s osobou
10,Ústí n.Orl. - Dlouhá Třebová,20130617105000,20130617140000,následky srážky vlaku s osobou
323,Baška - Pržno,20130621040500,20130621070000,následky srážky vlaku s osobou
280,Jablůnka - Valašské Meziříčí,20130622024000,20130622053000,následky srážky vlaku s osobou
160,Plzeň hl.n. - Třemošná u Plzně,20130623083000,20130623130000,následky srážky vlaku s osobou
330,Huštěnovice - Huštěnovice,20130624112000,20130624131500,následky srážky vlaku s osobou
120,Praha-Dejvice - Praha-Veleslavín,20130624124500,20130624144500,následky srážky vlaku s osobou
280,Vsetín - Valašská Polanka,20130624145500,20130624172000,následky srážky vlaku s osobou
235,Zbraslavice - Zruč n.Sáz.,20130628141600,20130628170000,následky srážky vlaku s osobou
90,D.Beřkovice - Vraňany,20130703161500,20130703200000,následky srážky vlaku s osobou
70,Praha-Vysočany - Praha-Satalice,20130704074700,20130704120000,nepravidelnosti v dopravě
197,Chroboly - Prachatice,20130705183200,20130705203200,následky srážky vlaku s osobou
325,Štramberk - Veřovice,20130707164000,20130707210000,následky srážky vlaku s osobou
89,Hrádek n.N. - Zittau,20130712055500,20130712075500,ostatní
89,Liberec - Chrastava,20130712061900,20130712081900,následky srážky vlaku s osobou
320,Třinec (Trzyniec) - Č.Těšín,20130712131700,20130712151700,následky srážky vlaku s osobou
90,Bohušovice n.Ohří - Roudnice n.L.,20130712190500,20130712213000,následky srážky vlaku s osobou
98,Bad Schandau - Děčín hl.n.,20130713113800,20130713163000,následky srážky vlaku s osobou
11,Úvaly - Č.Brod,20130716141000,20130716200000,následky srážky vlaku s osobou
20,Hradec Králové hl.n. - Hr.Králové-Sl.Př.,20130719205400,20130719233000,následky srážky vlaku s osobou
130,Bohosudov - Teplice v Č.,20130720041800,20130720070000,následky srážky vlaku s osobou
61,Jičín - Kopidlno,20130720150200,20130720183000,následky srážky vlaku s osobou
260,Rájec-Jestřebí - Skalice n.Svit.,20130721072000,20130721092000,následky srážky vlaku s osobou
33,Václavice - Starkoč,20130721152600,20130721190000,následky srážky vlaku s osobou
26,Václavice - Starkoč,20130721152600,20130721190000,následky srážky vlaku s osobou
40,N.Bydžov - Smidary,20130723204400,20130723233400,následky srážky vlaku s osobou
130,Teplice v Č. - Bohosudov,20130723210500,20130723230500,následky srážky vlaku s osobou
140,Klášterec n.Ohří - Perštejn,20130724202000,20130724223000,následky srážky vlaku s osobou
90,Ústí n.L.hl.n.os.n. - Prackovice n.L.,20130727023600,20130727055300,následky srážky vlaku s osobou
90,Ústí n.L.hl.n.os.n. - Prackovice n.L.,20130729103500,20130729123500,následky srážky vlaku s osobou
171,Praha-Radotín - Dobřichovice,20130801072100,20130801100000,následky srážky vlaku s osobou
330,Tlumačov - Hulín,20130801204500,20130801235900,následky srážky vlaku s osobou
70,Mnichovo Hradiště - Bakov n.Jiz.,20130802093100,20130802113100,následky srážky vlaku s osobou
183,Plzeň hl.n. - Plzeň-Valcha,20130802110000,20130802130000,následky srážky vlaku s osobou
200,Milín - Příbram,20130806052000,20130806082000,následky srážky vlaku s osobou
90,Lovosice - Prackovice n.L.,20130807050100,20130807073000,následky srážky vlaku s osobou
91,Kralupy n.Vlt. - Praha Masarykovo n.,20130807063700,20130807083700,následky srážky vlaku s osobou
122,Pha-Smích.Na Knížecí - Hostivice,20130807134000,20130807173000,následky srážky vlaku s osobou
81,Děčín východ - Děčín hl.n.,20130810214000,20130810235900,následky srážky vlaku s osobou
38,Raspenava - Bílý Potok p.Sm.,20130811042100,20130811070000,následky srážky vlaku s osobou
270,Suchdol n.O. - Polom,20130811140500,20130811173000,následky srážky vlaku s osobou
73,Boletice n.L. - Děčín východ,20130817084500,20130817113000,následky srážky vlaku s osobou
89,Liberec - Hrádek n.N.,20130818073000,20130818103000,následky srážky vlaku s osobou
70,Příšovice - Turnov,20130818104000,20130818123900,následky srážky vlaku s osobou
26,Bolehošť - Opočno p.Orl.h.,20130820071900,20130820101900,následky srážky vlaku s osobou
280,Valašská Polanka - Vsetín,20130821034000,20130821054000,následky srážky vlaku s osobou
282,Vsetín - Hovězí,20130821035300,20130821055300,následky srážky vlaku s osobou
340,Veselí n.M. - Uherský Ostroh,20130821095000,20130821120000,následky srážky vlaku s osobou
185,Kolinec - Nemilkov,20130821200900,20130821230000,následky srážky vlaku s osobou
31,Pardubice hl.n. - Pardubice-Ros.n.L.,20130821223200,20130822003800,následky srážky vlaku s osobou
330,Nedakonice - St.Město u U.H.,20130823011000,20130823050000,následky srážky vlaku s osobou
330,Huštěnovice - St.Město u U.H.,20130823223200,20130824013000,následky srážky vlaku s osobou
11,Praha-Běchovice - Úvaly,20130823233000,20130824023000,následky srážky vlaku s osobou
231,Praha-Vysočany - Praha-H.Počernice,20130827000100,20130827021700,následky srážky vlaku s osobou
10,Kolín - Č.Třebová,20130827002000,20130827052000,následky srážky vlaku s osobou
260,Brno hl.n. - Č.Třebová,20130827002400,20130827052400,následky srážky vlaku s osobou
250,Lanžhot - Brno hl.n.,20130827002600,20130827062600,následky srážky vlaku s osobou
184,Bor - Stráž u Tach.,20130827114000,20130827140000,následky srážky vlaku s osobou
323,Lískovec u Frýd. - Frýdek-Místek,20130828053100,20130828080000,následky srážky vlaku s osobou
11,Kolín - Praha hl.n.,20130830140900,20130830170000,následky srážky vlaku s osobou
10,Kolín - Praha hl.n.,20130830140900,20130830170000,následky srážky vlaku s osobou
270,Kolín - Praha hl.n.,20130830140900,20130830170000,následky srážky vlaku s osobou
280,Kolín - Praha hl.n.,20130830140900,20130830170000,následky srážky vlaku s osobou
171,Praha hl.n. - Praha-Smíchov,20130830220000,20130831000000,následky srážky vlaku s osobou
11,Praha-Libeň - Praha-Běchovice,20130901055000,20130901083000,následky srážky vlaku s osobou
231,Nymburk hl.n. - Poděbrady,20130903190000,20130903213000,následky srážky vlaku s osobou
171,Dobřichovice - Praha-Radotín,20130904091000,20130904115000,následky srážky vlaku s osobou
173,Praha-Řeporyje - Praha-Smíchov,20130904181500,20130904223000,následky srážky vlaku s osobou
171,Karlštejn - Beroun,20130905065000,20130905085000,následky srážky vlaku s osobou
271,Prostějov m.n. - Kostelec na H.,20130905071500,20130905091500,následky srážky vlaku s osobou
250,Zaječí - Podivín,20130906220000,20130906231000,následky srážky vlaku s osobou
250,Zaječí - Podivín,20130906220000,20130907004500,následky srážky vlaku s osobou
171,Karlštejn - Zadní Třebaň,20130907205500,20130907235900,následky srážky vlaku s osobou
183,Špičák - Hamry-Hoj.Stráž,20130908120000,20130908150000,následky srážky vlaku s osobou
320,Čadca - Mosty u Jabl.,20130908161500,20130908180000,následky srážky vlaku s osobou
323,Ostrava stř. - Ostrava-Kunčice,20130909154700,20130909200000,následky srážky vlaku s osobou
300,Brno hl.n. - Vyškov na M.,20130911220400,20130912000400,následky srážky vlaku s osobou
231,Praha-Vysočany - Praha-H.Počernice,20130913062500,20130913110000,následky srážky vlaku s osobou
130,Most - Bílina,20130913081000,20130913103000,následky srážky vlaku s osobou
330,Otrokovice - Napajedla,20130916071000,20130916100000,následky srážky vlaku s osobou
